geoid,st,cnty,state,county,All Renter Households,All Cost-Burdened Renter Households,% All Renter Households Cost-Burdened,All Severely Cost-Burdened Renter Households,% All Renter Households Severely Cost-Burdened,ELI Renter Households,ELI Cost-Burdened Renter Households,% ELI Renter Households Cost-Burdened,ELI Severely Cost-Burdened Renter Households,% ELI Renter Households Severely Cost-Burdened,VLI Renter Households,VLI Cost-Burdened Renter Households,% VLI Renter Households Cost-Burdened,VLI Severely Cost-Burdened Renter Households,% VLI Renter Households Severely Cost-Burdened,LI Renter Households,LI Cost-Burdened Renter Households,% LI Renter Households Cost-Burdened,LI Severely Cost-Burdened Renter Households,% LI Renter Households Severely Cost-Burdened,NLI Renter Households,NLI Cost-Burdened Renter Households,% NLI Renter Households Cost-Burdened,NLI Severely Cost-Burdened Renter Households,% NLI Renter Households Severely Cost-Burdened,Renter Households At or Below 30% HAMFI (ELI),Units Affordable At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable At or Below 30% HAMFI (ELI),Affordable Units per 100 Households At or Below 30% HAMFI (ELI),Affordable and Available Units At or Below 30% HAMFI (ELI),Deficit or Surplus of Units Affordable and Available At or Below 30% HAMFI (ELI),Affordable and Available Units per 100 Households At or Below 30% HAMFI (ELI),Renter Households At or Below 50% HAMFI (VLI),Units Affordable At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable At or Below 50% HAMFI (VLI),Affordable Units per 100 Households At or Below 50% HAMFI (VLI),Affordable and Available Units At or Below 50% HAMFI (VLI),Deficit or Surplus of Units Affordable and Available At or Below 50% HAMFI (VLI),Affordable and Available Units per 100 Households At or Below 50% HAMFI (VLI),Renter Households At or Below 80% HAMFI (LI),Units Affordable to LI Renter Households,Deficit or Surplus of Units Affordable to LI Renter Households,Units Affordable to LI Renter Households per 100 LI Renter Households,Units Affordable and Available to LI Renter Households,Deficit or Surplus of Units Affordable and Available to LI Renter Households,Units Affordable and Available to LI Renter Households per 100 LI Renter Households,FMR_0BR,FMR_1BR,FMR_2BR,FMR_3BR,FMR_4BR,state_clean,2020 Weighted RS Means Index,Ratio of State Costs to National Avg. of State Avgs.
0500000US51580,51,580,Virginia,Covington city,625,165,0.264,90,0.144,100,90,0.9,90,0.9,65,45,0.692307692,0,0.0,230,30,0.130434783,0,0.0,230,0,0.0,0,0.0,100,170,70,1.7,25,-75,25.0,165,395,230,239.3939394,95,-70,57.57575758,395,620,225,156.9620253,390,-5,98.73417722,,,,,,virginia,0.963,1.021
0500000US51590,51,590,Virginia,Danville city,9115,3904,0.428304992,2049,0.224794295,2485,2100,0.845070423,1725,0.69416499,1490,1005,0.674496644,300,0.201342282,1770,745,0.420903955,20,0.011299435,3370,54,0.016023739,4,0.001186944,2485,1715,-770,0.690140845,1020,-1465,41.04627767,3975,5080,1105,127.7987421,3165,-810,79.62264151,5745,8975,3230,156.2228024,6000,255,104.4386423,,,,,,virginia,0.963,1.021
0500000US51595,51,595,Virginia,Emporia city,1335,585,0.438202247,170,0.127340824,180,110,0.611111111,85,0.472222222,360,310,0.861111111,85,0.236111111,305,140,0.459016393,0,0.0,490,25,0.051020408,0,0.0,180,164,-16,0.911111111,104,-76,57.77777778,540,649,109,120.1851852,429,-111,79.44444444,845,1314,469,155.5029586,854,9,101.0650888,,,,,,virginia,0.963,1.021
0500000US51600,51,600,Virginia,Fairfax city,2700,1340,0.496296296,890,0.32962963,915,695,0.759562842,610,0.666666667,380,380,1.0,230,0.605263158,155,115,0.741935484,50,0.322580645,1250,150,0.12,0,0.0,915,305,-610,0.333333333,275,-640,30.05464481,1295,690,-605,53.28185328,490,-805,37.83783784,1450,1500,50,103.4482759,1030,-420,71.03448276,,,,,,virginia,0.963,1.021
0500000US51610,51,610,Virginia,Falls Church city,2400,770,0.320833333,345,0.14375,225,215,0.955555556,205,0.911111111,330,205,0.621212121,85,0.257575758,170,135,0.794117647,30,0.176470588,1675,215,0.128358209,25,0.014925373,225,170,-55,0.755555556,15,-210,6.666666667,555,345,-210,62.16216216,210,-345,37.83783784,725,705,-20,97.24137931,460,-265,63.44827586,,,,,,virginia,0.963,1.021
0500000US51620,51,620,Virginia,Franklin city,1670,825,0.494011976,400,0.239520958,375,355,0.946666667,305,0.813333333,480,345,0.71875,95,0.197916667,485,125,0.257731959,0,0.0,330,0,0.0,0,0.0,375,285,-90,0.76,130,-245,34.66666667,855,1090,235,127.4853801,635,-220,74.26900585,1340,1660,320,123.880597,1380,40,102.9850746,,,,,,virginia,0.963,1.021
0500000US51630,51,630,Virginia,Fredericksburg city,6810,2975,0.436857562,1470,0.215859031,1785,1575,0.882352941,1405,0.787114846,1440,980,0.680555556,65,0.045138889,1035,310,0.299516908,0,0.0,2545,110,0.043222004,0,0.0,1785,860,-925,0.481792717,535,-1250,29.9719888,3225,4645,1420,144.0310078,2675,-550,82.94573643,4260,6360,2100,149.2957746,4325,65,101.5258216,,,,,,virginia,0.963,1.021
0500000US51640,51,640,Virginia,Galax city,875,290,0.331428571,130,0.148571429,260,155,0.596153846,120,0.461538462,205,95,0.463414634,10,0.048780488,130,10,0.076923077,0,0.0,280,30,0.107142857,0,0.0,260,295,35,1.134615385,115,-145,44.23076923,465,775,310,166.6666667,425,-40,91.39784946,595,900,305,151.2605042,660,65,110.9243697,,,,,,virginia,0.963,1.021
0500000US51650,51,650,Virginia,Hampton city,25360,13279,0.523619874,7119,0.280717666,6635,6200,0.934438583,5210,0.785229842,4190,3675,0.877088305,1745,0.41646778,5645,2775,0.491585474,135,0.023914969,8890,629,0.070753656,29,0.003262092,6635,2465,-4170,0.371514695,1500,-5135,22.60738508,10825,8760,-2065,80.92378753,5590,-5235,51.63972286,16470,24415,7945,148.2392228,16910,440,102.671524,,,,,,virginia,0.963,1.021
0500000US51660,51,660,Virginia,Harrisonburg city,10350,4709,0.454975845,3004,0.290241546,2680,2275,0.848880597,2060,0.768656716,1845,1460,0.791327913,800,0.433604336,1845,665,0.360433604,125,0.067750678,3980,309,0.077638191,19,0.004773869,2680,1490,-1190,0.555970149,900,-1780,33.58208955,4525,3870,-655,85.52486188,2450,-2075,54.14364641,6370,8950,2580,140.5023548,5625,-745,88.30455259,,,,,,virginia,0.963,1.021
0500000US51670,51,670,Virginia,Hopewell city,4655,2090,0.448979592,1355,0.291084855,1690,1335,0.789940828,1220,0.721893491,1160,630,0.543103448,135,0.11637931,835,115,0.137724551,0,0.0,975,10,0.01025641,0,0.0,1690,990,-700,0.585798817,560,-1130,33.13609467,2850,3485,635,122.2807018,2265,-585,79.47368421,3685,4735,1050,128.4938942,3800,115,103.1207598,,,,,,virginia,0.963,1.021
0500000US51678,51,678,Virginia,Lexington city,925,455,0.491891892,340,0.367567568,350,305,0.871428571,305,0.871428571,90,70,0.777777778,15,0.166666667,100,65,0.65,20,0.2,390,15,0.038461538,0,0.0,350,150,-200,0.428571429,55,-295,15.71428571,440,345,-95,78.40909091,235,-205,53.40909091,540,710,170,131.4814815,485,-55,89.81481481,,,,,,virginia,0.963,1.021
0500000US51680,51,680,Virginia,Lynchburg city,14730,6539,0.443923965,3484,0.2365241,3175,2925,0.921259843,2610,0.822047244,2435,2110,0.866529774,765,0.314168378,3415,1320,0.386530015,80,0.023426061,5710,184,0.032224168,29,0.005078809,3175,1485,-1690,0.467716535,785,-2390,24.72440945,5610,6355,745,113.2798574,3450,-2160,61.4973262,9025,15135,6110,167.700831,9935,910,110.0831025,,,,,,virginia,0.963,1.021
0500000US51683,51,683,Virginia,Manassas city,3955,1980,0.500632111,1000,0.252844501,1100,1005,0.913636364,880,0.8,700,625,0.892857143,75,0.107142857,535,240,0.448598131,45,0.08411215,1620,110,0.067901235,0,0.0,1100,235,-865,0.213636364,135,-965,12.27272727,1800,1505,-295,83.61111111,905,-895,50.27777778,2335,3420,1085,146.4668094,2135,-200,91.43468951,,,,,,virginia,0.963,1.021
0500000US51685,51,685,Virginia,Manassas Park city,1990,1110,0.557788945,545,0.273869347,300,300,1.0,290,0.966666667,575,580,1.008695652,255,0.443478261,290,165,0.568965517,0,0.0,825,65,0.078787879,0,0.0,300,40,-260,0.133333333,10,-290,3.333333333,875,290,-585,33.14285714,195,-680,22.28571429,1165,1310,145,112.4463519,800,-365,68.6695279,,,,,,virginia,0.963,1.021
0500000US51690,51,690,Virginia,Martinsville city,2390,1015,0.424686192,610,0.255230126,580,560,0.965517241,530,0.913793103,385,255,0.662337662,80,0.207792208,690,150,0.217391304,0,0.0,735,50,0.068027211,0,0.0,580,355,-225,0.612068966,170,-410,29.31034483,965,1650,685,170.984456,865,-100,89.6373057,1655,2505,850,151.3595166,1830,175,110.5740181,,,,,,virginia,0.963,1.021
0500000US51700,51,700,Virginia,Newport News city,39325,19320,0.491290528,9685,0.246280992,9770,8480,0.867963153,7250,0.742067554,6340,5255,0.828864353,2075,0.327287066,9255,4460,0.481901675,200,0.021609941,13960,1125,0.080587393,160,0.011461318,9770,4820,-4950,0.493346981,3330,-6440,34.0839304,16110,14110,-2000,87.58535071,9550,-6560,59.27995034,25365,37330,11965,147.171299,25895,530,102.0894934,,,,,,virginia,0.963,1.021
0500000US51710,51,710,Virginia,Norfolk city,52440,26105,0.497807018,13780,0.262776506,13620,11415,0.838105727,10050,0.737885463,9435,7740,0.820349762,3345,0.354531002,11935,5660,0.474235442,305,0.02555509,17450,1290,0.073925501,80,0.004584527,13620,6705,-6915,0.492290749,4445,-9175,32.63582966,23055,19015,-4040,82.47668619,12215,-10840,52.98199957,34990,46665,11675,133.3666762,34290,-700,97.99942841,,,,,,virginia,0.963,1.021
0500000US51720,51,720,Virginia,Norton city,680,325,0.477941176,185,0.272058824,320,160,0.5,95,0.296875,150,65,0.433333333,20,0.133333333,110,90,0.818181818,70,0.636363636,100,10,0.1,0,0.0,320,345,25,1.078125,255,-65,79.6875,470,435,-35,92.55319149,410,-60,87.23404255,580,575,-5,99.13793103,490,-90,84.48275862,,,,,,virginia,0.963,1.021
0500000US51730,51,730,Virginia,Petersburg city,9270,4235,0.456850054,2575,0.277777778,2955,2430,0.822335025,2135,0.72250423,1465,1130,0.771331058,405,0.276450512,2380,675,0.283613445,35,0.014705882,2465,0,0.0,0,0.0,2955,1710,-1245,0.578680203,1105,-1850,37.39424704,4420,5900,1480,133.4841629,3550,-870,80.31674208,6800,9720,2920,142.9411765,7375,575,108.4558824,,,,,,virginia,0.963,1.021
0500000US51735,51,735,Virginia,Poquoson city,835,180,0.215568862,25,0.02994012,40,0,0.0,0,0.0,105,85,0.80952381,25,0.238095238,135,85,0.62962963,0,0.0,555,10,0.018018018,0,0.0,40,105,65,2.625,40,0,100.0,145,200,55,137.9310345,95,-50,65.51724138,280,655,375,233.9285714,270,-10,96.42857143,,,,,,virginia,0.963,1.021
0500000US51740,51,740,Virginia,Portsmouth city,17090,9335,0.546225863,5150,0.301345816,4950,4460,0.901010101,4055,0.819191919,3345,2815,0.841554559,1000,0.298953662,3680,1695,0.460597826,95,0.025815217,5120,365,0.071289063,0,0.0,4950,2470,-2480,0.498989899,1570,-3380,31.71717172,8295,6445,-1850,77.69740808,4425,-3870,53.34538879,11975,16595,4620,138.5803758,12250,275,102.2964509,,,,,,virginia,0.963,1.021
0500000US51750,51,750,Virginia,Radford city,3010,1665,0.553156146,1160,0.38538206,1455,1305,0.896907216,1070,0.735395189,390,185,0.474358974,70,0.179487179,360,165,0.458333333,20,0.055555556,805,10,0.01242236,0,0.0,1455,640,-815,0.439862543,410,-1045,28.17869416,1845,1795,-50,97.2899729,1260,-585,68.29268293,2205,2785,580,126.3038549,2030,-175,92.06349206,,,,,,virginia,0.963,1.021
0500000US51760,51,760,Virginia,Richmond city,55955,28535,0.509963363,15390,0.275042445,16915,14075,0.832101685,11965,0.707360331,9355,7375,0.788348477,2590,0.276857296,12810,5940,0.463700234,805,0.06284153,16875,1145,0.067851852,30,0.001777778,16915,8745,-8170,0.516996748,6490,-10425,38.36831215,26270,24240,-2030,92.27255424,17565,-8705,66.86334222,39080,51060,11980,130.6550665,38700,-380,99.02763562,,,,,,virginia,0.963,1.021
0500000US51770,51,770,Virginia,Roanoke city,20550,9499,0.462238443,5294,0.257615572,6670,5660,0.848575712,4490,0.673163418,3440,2735,0.79505814,625,0.181686047,4315,890,0.206257242,150,0.034762457,6130,214,0.034910277,29,0.004730832,6670,3335,-3335,0.5,2340,-4330,35.08245877,10110,14440,4330,142.8288823,9510,-600,94.0652819,14425,21540,7115,149.3240901,16120,1695,111.7504333,,,,,,virginia,0.963,1.021
0500000US51775,51,775,Virginia,Salem city,3450,1410,0.408695652,755,0.21884058,625,575,0.92,540,0.864,695,620,0.892086331,215,0.309352518,685,200,0.291970803,0,0.0,1450,15,0.010344828,0,0.0,625,215,-410,0.344,150,-475,24.0,1320,1755,435,132.9545455,850,-470,64.39393939,2005,3485,1480,173.8154613,2185,180,108.9775561,,,,,,virginia,0.963,1.021
0500000US51790,51,790,Virginia,Staunton city,4595,1990,0.433079434,965,0.210010881,960,750,0.78125,615,0.640625,905,710,0.784530387,275,0.303867403,1170,350,0.299145299,30,0.025641026,1555,180,0.115755627,45,0.028938907,960,555,-405,0.578125,385,-575,40.10416667,1865,2155,290,115.5495979,1345,-520,72.11796247,3035,4280,1245,141.0214168,3070,35,101.1532125,,,,,,virginia,0.963,1.021
0500000US51800,51,800,Virginia,Suffolk city,10670,5635,0.528116214,2600,0.243673852,2805,2340,0.834224599,1825,0.650623886,1610,1380,0.857142857,610,0.378881988,2090,1200,0.574162679,140,0.066985646,4170,715,0.17146283,25,0.005995204,2805,1765,-1040,0.629233512,1160,-1645,41.35472371,4415,3700,-715,83.80520951,2655,-1760,60.13590034,6505,8520,2015,130.9761722,5885,-620,90.4688701,,,,,,virginia,0.963,1.021
0500000US51810,51,810,Virginia,Virginia Beach city,62050,29205,0.470668815,13125,0.211522965,8505,7645,0.89888301,7060,0.830099941,7785,6920,0.888888889,4130,0.530507386,14700,10315,0.70170068,1325,0.090136054,31060,4325,0.139246619,610,0.019639408,8505,3715,-4790,0.436801881,1870,-6635,21.98706643,16290,8565,-7725,52.57826888,5165,-11125,31.70656845,30990,46070,15080,148.6608583,27570,-3420,88.96418199,,,,,,virginia,0.963,1.021
0500000US51820,51,820,Virginia,Waynesboro city,3790,1915,0.505277045,1205,0.317941953,1030,890,0.86407767,850,0.825242718,915,605,0.661202186,315,0.344262295,800,375,0.46875,40,0.05,1045,45,0.043062201,0,0.0,1030,455,-575,0.441747573,195,-835,18.93203883,1945,1825,-120,93.83033419,1185,-760,60.92544987,2745,3845,1100,140.0728597,2975,230,108.3788707,,,,,,virginia,0.963,1.021
0500000US51830,51,830,Virginia,Williamsburg city,2315,1088,0.469978402,538,0.232397408,395,330,0.835443038,315,0.797468354,575,430,0.747826087,215,0.373913043,475,274,0.576842105,4,0.008421053,870,54,0.062068966,4,0.004597701,395,265,-130,0.670886076,105,-290,26.58227848,970,570,-400,58.7628866,440,-530,45.36082474,1445,2050,605,141.8685121,1500,55,103.8062284,,,,,,virginia,0.963,1.021
0500000US51840,51,840,Virginia,Winchester city,6030,2459,0.407794362,1184,0.196351575,1040,829,0.797115385,829,0.797115385,1180,810,0.686440678,250,0.211864407,1405,665,0.473309609,105,0.074733096,2405,155,0.064449064,0,0.0,1040,670,-370,0.644230769,295,-745,28.36538462,2220,2520,300,113.5135135,1400,-820,63.06306306,3625,5930,2305,163.5862069,3750,125,103.4482759,,,,,,virginia,0.963,1.021
0500000US53001,53,1,Washington,Adams County,2325,755,0.324731183,410,0.176344086,610,480,0.786885246,375,0.614754098,330,165,0.5,35,0.106060606,425,95,0.223529412,0,0.0,965,15,0.015544041,0,0.0,610,540,-70,0.885245902,195,-415,31.96721311,940,1375,435,146.2765957,700,-240,74.46808511,1365,2184,819,160.0,1224,-141,89.67032967,,,,,,washington,1.033,1.096
0500000US53003,53,3,Washington,Asotin County,2620,1085,0.414122137,430,0.164122137,395,355,0.898734177,235,0.594936709,770,460,0.597402597,160,0.207792208,645,270,0.418604651,35,0.054263566,810,0,0.0,0,0.0,395,400,5,1.012658228,155,-240,39.24050633,1165,1440,275,123.6051502,785,-380,67.38197425,1810,2530,720,139.7790055,1740,-70,96.13259669,,,,,,washington,1.033,1.096
0500000US53005,53,5,Washington,Benton County,23540,10105,0.429269329,4460,0.189464741,4455,3575,0.802469136,3185,0.714927048,4095,3415,0.833943834,910,0.222222222,5070,2455,0.484220907,230,0.045364892,9925,660,0.066498741,135,0.013602015,4455,2620,-1835,0.588103255,1245,-3210,27.94612795,8550,7170,-1380,83.85964912,3970,-4580,46.43274854,13620,20275,6655,148.8619677,12765,-855,93.72246696,,,,,,washington,1.033,1.096
0500000US53007,53,7,Washington,Chelan County,10880,3720,0.341911765,1685,0.154871324,1300,1045,0.803846154,695,0.534615385,2150,1320,0.613953488,660,0.306976744,2805,1025,0.365418895,265,0.094474153,4625,330,0.071351351,65,0.014054054,1300,2315,1015,1.780769231,555,-745,42.69230769,3450,4610,1160,133.6231884,2355,-1095,68.26086957,6255,8659,2404,138.4332534,5504,-751,87.99360512,,,,,,washington,1.033,1.096
0500000US53009,53,9,Washington,Clallam County,9450,4290,0.453968254,1870,0.197883598,1800,1405,0.780555556,1050,0.583333333,2055,1480,0.720194647,630,0.306569343,2005,1105,0.551122195,165,0.082294264,3590,300,0.08356546,25,0.006963788,1800,1625,-175,0.902777778,805,-995,44.72222222,3855,3410,-445,88.45654994,2340,-1515,60.70038911,5860,7485,1625,127.7303754,5290,-570,90.27303754,,,,,,washington,1.033,1.096
0500000US53011,53,11,Washington,Clark County,61625,28495,0.462393509,13625,0.221095335,11745,10290,0.876117497,9120,0.776500639,10185,8250,0.810014728,3535,0.347079038,16125,8435,0.523100775,850,0.052713178,23570,1520,0.064488757,120,0.005091218,11745,5665,-6080,0.482332908,3115,-8630,26.52192422,21930,16070,-5860,73.27861377,9805,-12125,44.71044232,38055,52960,14905,139.1669951,35275,-2780,92.69478387,,,,,,washington,1.033,1.096
0500000US53013,53,13,Washington,Columbia County,520,174,0.334615385,84,0.161538462,135,84,0.622222222,74,0.548148148,90,60,0.666666667,10,0.111111111,70,30,0.428571429,0,0.0,225,0,0.0,0,0.0,135,100,-35,0.740740741,70,-65,51.85185185,225,345,120,153.3333333,175,-50,77.77777778,295,485,190,164.4067797,279,-16,94.57627119,,,,,,washington,1.033,1.096
0500000US53015,53,15,Washington,Cowlitz County,14675,6830,0.465417376,3205,0.218398637,3160,2565,0.811708861,2225,0.704113924,2715,2420,0.891344383,805,0.296500921,3175,1250,0.393700787,70,0.022047244,5625,595,0.105777778,105,0.018666667,3160,1640,-1520,0.518987342,1035,-2125,32.75316456,5875,4500,-1375,76.59574468,2530,-3345,43.06382979,9050,12220,3170,135.0276243,8275,-775,91.43646409,,,,,,washington,1.033,1.096
0500000US53017,53,17,Washington,Douglas County,4925,1580,0.320812183,895,0.181725888,790,550,0.696202532,475,0.601265823,630,480,0.761904762,165,0.261904762,995,220,0.221105528,80,0.08040201,2510,330,0.131474104,175,0.069721116,790,1020,230,1.291139241,280,-510,35.44303797,1420,1855,435,130.6338028,755,-665,53.16901408,2415,4005,1590,165.8385093,2290,-125,94.82401656,,,,,,washington,1.033,1.096
0500000US53019,53,19,Washington,Ferry County,785,224,0.285350318,99,0.12611465,225,120,0.533333333,75,0.333333333,215,80,0.372093023,20,0.093023256,125,20,0.16,0,0.0,215,4,0.018604651,4,0.018604651,225,284,59,1.262222222,134,-91,59.55555556,440,614,174,139.5454545,394,-46,89.54545455,565,729,164,129.0265487,522,-43,92.38938053,,,,,,washington,1.033,1.096
0500000US53021,53,21,Washington,Franklin County,8385,3710,0.442456768,1830,0.218246869,2105,1955,0.928741093,1475,0.700712589,1620,1075,0.663580247,355,0.219135802,2045,615,0.300733496,0,0.0,2615,65,0.024856597,0,0.0,2105,1250,-855,0.593824228,415,-1690,19.71496437,3725,3755,30,100.8053691,1895,-1830,50.87248322,5770,7605,1835,131.8024263,5395,-375,93.50086655,576.0,704.0,776.0,976.0,1071.0,washington,1.033,1.096
0500000US53023,53,23,Washington,Garfield County,220,55,0.25,30,0.136363636,55,45,0.818181818,30,0.545454545,4,0,0.0,0,0.0,100,10,0.1,0,0.0,60,0,0.0,0,0.0,55,95,40,1.727272727,35,-20,63.63636364,59,230,171,389.8305085,84,25,142.3728814,159,250,91,157.2327044,184,25,115.7232704,,,,,,washington,1.033,1.096
0500000US53025,53,25,Washington,Grant County,11705,3960,0.338316959,1690,0.144382742,1925,1495,0.776623377,1285,0.667532468,2510,1420,0.565737052,335,0.133466135,2530,905,0.35770751,70,0.027667984,4740,140,0.029535865,0,0.0,1925,2370,445,1.231168831,775,-1150,40.25974026,4435,6370,1935,143.6302142,3315,-1120,74.74633596,6965,11085,4120,159.1529074,7150,185,102.6561378,,,,,,washington,1.033,1.096
0500000US53027,53,27,Washington,Grays Harbor County,8870,3769,0.424915445,1580,0.178128523,2055,1515,0.737226277,1190,0.579075426,1920,1225,0.638020833,320,0.166666667,2205,935,0.424036281,55,0.024943311,2690,94,0.034944238,15,0.005576208,2055,1870,-185,0.909975669,985,-1070,47.93187348,3975,4325,350,108.8050314,2740,-1235,68.93081761,6180,8350,2170,135.1132686,5990,-190,96.92556634,,,,,,washington,1.033,1.096
0500000US53029,53,29,Washington,Island County,9420,4300,0.456475584,1915,0.20329087,1550,1330,0.858064516,1150,0.741935484,1180,1010,0.855932203,530,0.449152542,1995,1315,0.65914787,225,0.112781955,4690,645,0.137526652,10,0.002132196,1550,1020,-530,0.658064516,500,-1050,32.25806452,2730,2245,-485,82.23443223,1155,-1575,42.30769231,4725,7415,2690,156.9312169,4500,-225,95.23809524,,,,,,washington,1.033,1.096
0500000US53031,53,31,Washington,Jefferson County,3290,1265,0.38449848,580,0.176291793,825,510,0.618181818,425,0.515151515,445,320,0.719101124,80,0.179775281,675,345,0.511111111,60,0.088888889,1345,90,0.066914498,15,0.011152416,825,665,-160,0.806060606,425,-400,51.51515152,1270,1050,-220,82.67716535,660,-610,51.96850394,1945,2485,540,127.7634961,1615,-330,83.03341902,1024.0,1155.0,1266.0,1583.0,1801.0,washington,1.033,1.096
0500000US53033,53,33,Washington,King County,391755,170435,0.435055073,84665,0.216117216,78325,65425,0.835301628,56280,0.718544526,54920,46700,0.850327749,21015,0.382647487,61875,37835,0.611474747,5770,0.093252525,196635,20475,0.104126936,1600,0.008136903,78325,34435,-43890,0.439642515,23395,-54930,29.86913501,133245,82975,-50270,62.27250553,55690,-77555,41.79518931,195120,226410,31290,116.0362854,154060,-41060,78.95653957,,,,,,washington,1.033,1.096
0500000US53035,53,35,Washington,Kitsap County,32460,15010,0.46241528,7410,0.228280961,6870,5640,0.820960699,4895,0.712518195,4385,3675,0.838084379,1675,0.381984036,7370,4075,0.552917232,680,0.092265943,13835,1620,0.117094326,160,0.011564872,6870,4005,-2865,0.582969432,2135,-4735,31.07714702,11255,9485,-1770,84.27365615,5330,-5925,47.35673034,18625,25790,7165,138.4697987,16640,-1985,89.34228188,,,,,,washington,1.033,1.096
0500000US53037,53,37,Washington,Kittitas County,7515,3630,0.483033932,2465,0.328010645,2020,1885,0.933168317,1685,0.834158416,1340,990,0.73880597,670,0.5,1510,495,0.32781457,100,0.066225166,2650,260,0.098113208,10,0.003773585,2020,950,-1070,0.47029703,345,-1675,17.07920792,3360,2515,-845,74.85119048,1390,-1970,41.36904762,4870,6495,1625,133.3675565,4570,-300,93.83983573,,,,,,washington,1.033,1.096
0500000US53039,53,39,Washington,Klickitat County,2555,1020,0.399217221,430,0.168297456,725,435,0.6,355,0.489655172,405,315,0.777777778,60,0.148148148,515,200,0.388349515,15,0.029126214,915,70,0.076502732,0,0.0,725,795,70,1.096551724,460,-265,63.44827586,1130,1270,140,112.3893805,835,-295,73.89380531,1645,2315,670,140.7294833,1605,-40,97.56838906,,,,,,washington,1.033,1.096
0500000US53041,53,41,Washington,Lewis County,8780,3725,0.424259681,1875,0.213553531,1940,1475,0.760309278,1215,0.62628866,2040,1260,0.617647059,540,0.264705882,1850,860,0.464864865,95,0.051351351,2950,130,0.044067797,25,0.008474576,1940,1900,-40,0.979381443,1000,-940,51.54639175,3980,3665,-315,92.08542714,2425,-1555,60.92964824,5830,8035,2205,137.8216123,5555,-275,95.28301887,,,,,,washington,1.033,1.096
0500000US53043,53,43,Washington,Lincoln County,955,168,0.17591623,79,0.082722513,140,94,0.671428571,64,0.457142857,120,45,0.375,15,0.125,330,25,0.075757576,0,0.0,365,4,0.010958904,0,0.0,140,375,235,2.678571429,65,-75,46.42857143,260,755,495,290.3846154,225,-35,86.53846154,590,955,365,161.8644068,595,5,100.8474576,,,,,,washington,1.033,1.096
0500000US53045,53,45,Washington,Mason County,5430,2050,0.377532228,1265,0.232965009,1365,940,0.688644689,885,0.648351648,815,610,0.748466258,290,0.355828221,1010,405,0.400990099,80,0.079207921,2235,95,0.042505593,10,0.004474273,1365,1260,-105,0.923076923,480,-885,35.16483516,2180,2340,160,107.3394495,1235,-945,56.65137615,3190,4775,1585,149.6865204,2885,-305,90.43887147,,,,,,washington,1.033,1.096
